Source	Target	Type	Id	Label	timeset	Weight
114	1069	Directed	5945			1
114	1070	Directed	5946			1
114	59	Directed	5947			1
114	634	Directed	5948			1
114	1132	Directed	5949			1
114	692	Directed	5950			1
114	1152	Directed	5951			1
114	1153	Directed	5952			1
114	1306	Directed	5953			1
114	1307	Directed	5954			1
114	775	Directed	5955			1
961	187	Directed	5956			1
961	411	Directed	5957			1
961	853	Directed	5958			1
961	772	Directed	5959			1
42	43	Directed	5960			1
42	44	Directed	5961			1
42	45	Directed	5962			1
42	46	Directed	5963			1
42	324	Directed	5964			1
42	607	Directed	5965			1
1289	822	Directed	5966			1
122	120	Directed	5967			1
122	121	Directed	5968			1
122	123	Directed	5969			1
122	124	Directed	5970			1
122	305	Directed	5971			1
122	1227	Directed	5972			1
122	1228	Directed	5973			1
37	36	Directed	5974			1
37	38	Directed	5975			1
37	39	Directed	5976			1
633	474	Directed	5977			1
633	634	Directed	5978			1
342	270	Directed	5979			1
191	192	Directed	5980			1
191	941	Directed	5981			1
191	248	Directed	5982			1
191	942	Directed	5983			1
191	790	Directed	5984			1
191	943	Directed	5985			1
191	139	Directed	5986			1
191	634	Directed	5987			1
191	944	Directed	5988			1
322	53	Directed	5989			1
974	975	Directed	5990			1
974	216	Directed	5991			1
974	266	Directed	5992			1
974	272	Directed	5993			1
974	976	Directed	5994			1
1227	122	Directed	5995			1
1227	1228	Directed	5996			1
871	497	Directed	5997			1
871	782	Directed	5998			1
482	480	Directed	5999			1
482	481	Directed	6000			1
482	483	Directed	6001			1
482	476	Directed	6002			1
482	117	Directed	6003			1
482	470	Directed	6004			1
482	472	Directed	6005			1
482	484	Directed	6006			1
483	480	Directed	6007			1
483	481	Directed	6008			1
483	482	Directed	6009			1
483	476	Directed	6010			1
483	117	Directed	6011			1
483	470	Directed	6012			1
483	472	Directed	6013			1
483	484	Directed	6014			1
483	799	Directed	6015			1
231	54	Directed	6016			1
231	223	Directed	6017			1
231	53	Directed	6018			1
231	232	Directed	6019			1
616	928	Directed	6020			1
616	602	Directed	6021			1
616	526	Directed	6022			1
616	929	Directed	6023			1
476	473	Directed	6024			1
476	474	Directed	6025			1
476	475	Directed	6026			1
476	114	Directed	6027			1
476	477	Directed	6028			1
476	478	Directed	6029			1
476	479	Directed	6030			1
476	480	Directed	6031			1
476	481	Directed	6032			1
476	482	Directed	6033			1
476	483	Directed	6034			1
476	117	Directed	6035			1
476	470	Directed	6036			1
476	472	Directed	6037			1
476	484	Directed	6038			1
165	166	Directed	6039			1
165	167	Directed	6040			1
165	424	Directed	6041			1
165	425	Directed	6042			1
165	607	Directed	6043			1
702	703	Directed	6044			1
702	146	Directed	6045			1
702	401	Directed	6046			1
702	704	Directed	6047			1
55	77	Directed	6048			1
55	78	Directed	6049			1
55	311	Directed	6050			1
55	292	Directed	6051			1
55	312	Directed	6052			1
55	374	Directed	6053			1
55	375	Directed	6054			1
55	376	Directed	6055			1
55	405	Directed	6056			1
55	406	Directed	6057			1
55	54	Directed	6058			1
55	555	Directed	6059			1
55	556	Directed	6060			1
55	557	Directed	6061			1
55	558	Directed	6062			1
55	559	Directed	6063			1
55	560	Directed	6064			1
55	817	Directed	6065			1
55	818	Directed	6066			1
55	819	Directed	6067			1
55	820	Directed	6068			1
55	822	Directed	6069			1
55	888	Directed	6070			1
55	889	Directed	6071			1
55	414	Directed	6072			1
419	390	Directed	6073			1
419	420	Directed	6074			1
419	793	Directed	6075			1
751	752	Directed	6076			1
751	753	Directed	6077			1
751	754	Directed	6078			1
751	30	Directed	6079			1
751	935	Directed	6080			1
751	364	Directed	6081			1
751	68	Directed	6082			1
751	245	Directed	6083			1
751	158	Directed	6084			1
751	1061	Directed	6085			1
405	55	Directed	6086			1
405	406	Directed	6087			1
406	55	Directed	6088			1
406	405	Directed	6089			1
1099	1100	Directed	6090			1
1099	1101	Directed	6091			1
1099	1102	Directed	6092			1
1099	203	Directed	6093			1
882	883	Directed	6094			1
882	790	Directed	6095			1
115	112	Directed	6096			1
115	113	Directed	6097			1
115	114	Directed	6098			1
115	116	Directed	6099			1
115	117	Directed	6100			1
115	118	Directed	6101			1
87	30	Directed	6102			1
87	365	Directed	6103			1
87	99	Directed	6104			1
87	80	Directed	6105			1
87	366	Directed	6106			1
87	540	Directed	6107			1
87	541	Directed	6108			1
87	667	Directed	6109			1
87	668	Directed	6110			1
87	669	Directed	6111			1
87	687	Directed	6112			1
87	70	Directed	6113			1
87	887	Directed	6114			1
87	384	Directed	6115			1
87	919	Directed	6116			1
87	736	Directed	6117			1
87	996	Directed	6118			1
87	1027	Directed	6119			1
87	224	Directed	6120			1
87	1040	Directed	6121			1
87	236	Directed	6122			1
87	133	Directed	6123			1
87	1232	Directed	6124			1
87	65	Directed	6125			1
409	407	Directed	6126			1
409	408	Directed	6127			1
409	306	Directed	6128			1
403	402	Directed	6129			1
403	302	Directed	6130			1
403	401	Directed	6131			1
403	404	Directed	6132			1
284	283	Directed	6133			1
284	285	Directed	6134			1
284	286	Directed	6135			1
284	222	Directed	6136			1
363	364	Directed	6137			1
386	385	Directed	6138			1
386	54	Directed	6139			1
535	47	Directed	6140			1
535	536	Directed	6141			1
467	466	Directed	6142			1
467	120	Directed	6143			1
467	239	Directed	6144			1
467	486	Directed	6145			1
1082	1080	Directed	6146			1
1082	120	Directed	6147			1
1082	1081	Directed	6148			1
301	302	Directed	6149			1
301	303	Directed	6150			1
301	304	Directed	6151			1
414	796	Directed	6152			1
414	949	Directed	6153			1
414	1136	Directed	6154			1
414	55	Directed	6155			1
454	453	Directed	6156			1
454	287	Directed	6157			1
454	455	Directed	6158			1
454	456	Directed	6159			1
454	457	Directed	6160			1
454	872	Directed	6161			1
454	325	Directed	6162			1
454	873	Directed	6163			1
454	874	Directed	6164			1
454	875	Directed	6165			1
454	876	Directed	6166			1
454	877	Directed	6167			1
454	878	Directed	6168			1
454	341	Directed	6169			1
285	283	Directed	6170			1
285	284	Directed	6171			1
285	286	Directed	6172			1
285	222	Directed	6173			1
285	287	Directed	6174			1
285	294	Directed	6175			1
285	909	Directed	6176			1
429	48	Directed	6177			1
429	86	Directed	6178			1
429	164	Directed	6179			1
429	109	Directed	6180			1
429	1020	Directed	6181			1
429	41	Directed	6182			1
426	54	Directed	6183			1
426	736	Directed	6184			1
902	446	Directed	6185			1
248	137	Directed	6186			1
248	117	Directed	6187			1
248	249	Directed	6188			1
248	197	Directed	6189			1
248	485	Directed	6190			1
248	114	Directed	6191			1
248	941	Directed	6192			1
248	191	Directed	6193			1
248	942	Directed	6194			1
248	790	Directed	6195			1
248	943	Directed	6196			1
248	139	Directed	6197			1
248	634	Directed	6198			1
248	944	Directed	6199			1
1181	45	Directed	6200			1
888	55	Directed	6201			1
888	889	Directed	6202			1
302	301	Directed	6203			1
302	303	Directed	6204			1
302	304	Directed	6205			1
302	402	Directed	6206			1
302	403	Directed	6207			1
302	401	Directed	6208			1
302	404	Directed	6209			1
302	716	Directed	6210			1
302	223	Directed	6211			1
703	702	Directed	6212			1
703	146	Directed	6213			1
703	401	Directed	6214			1
703	704	Directed	6215			1
703	709	Directed	6216			1
220	219	Directed	6217			1
220	270	Directed	6218			1
220	527	Directed	6219			1
220	689	Directed	6220			1
220	384	Directed	6221			1
306	307	Directed	6222			1
306	313	Directed	6223			1
306	407	Directed	6224			1
306	408	Directed	6225			1
306	409	Directed	6226			1
306	290	Directed	6227			1
306	74	Directed	6228			1
211	210	Directed	6229			1
211	212	Directed	6230			1
211	213	Directed	6231			1
817	55	Directed	6232			1
817	818	Directed	6233			1
817	819	Directed	6234			1
817	820	Directed	6235			1
560	55	Directed	6236			1
560	559	Directed	6237			1
968	114	Directed	6238			1
968	1050	Directed	6239			1
434	38	Directed	6240			1
434	158	Directed	6241			1
744	743	Directed	6242			1
744	745	Directed	6243			1
744	277	Directed	6244			1
744	222	Directed	6245			1
744	746	Directed	6246			1
744	747	Directed	6247			1
744	828	Directed	6248			1
744	829	Directed	6249			1
874	872	Directed	6250			1
874	325	Directed	6251			1
874	873	Directed	6252			1
874	454	Directed	6253			1
874	875	Directed	6254			1
874	876	Directed	6255			1
874	877	Directed	6256			1
874	878	Directed	6257			1
874	341	Directed	6258			1
448	99	Directed	6259			1
448	606	Directed	6260			1
448	607	Directed	6261			1
448	608	Directed	6262			1
202	137	Directed	6263			1
202	59	Directed	6264			1
202	139	Directed	6265			1
202	203	Directed	6266			1
996	87	Directed	6267			1
523	524	Directed	6268			1
523	86	Directed	6269			1
818	55	Directed	6270			1
818	817	Directed	6271			1
818	819	Directed	6272			1
818	820	Directed	6273			1
875	872	Directed	6274			1
875	325	Directed	6275			1
875	873	Directed	6276			1
875	454	Directed	6277			1
875	874	Directed	6278			1
875	876	Directed	6279			1
875	877	Directed	6280			1
875	878	Directed	6281			1
875	341	Directed	6282			1
959	958	Directed	6283			1
959	44	Directed	6284			1
959	45	Directed	6285			1
1100	1099	Directed	6286			1
1100	1101	Directed	6287			1
1100	1102	Directed	6288			1
1100	203	Directed	6289			1
305	122	Directed	6290			1
43	42	Directed	6291			1
43	44	Directed	6292			1
43	45	Directed	6293			1
43	46	Directed	6294			1
43	965	Directed	6295			1
43	966	Directed	6296			1
524	523	Directed	6297			1
524	86	Directed	6298			1
116	112	Directed	6299			1
116	113	Directed	6300			1
116	114	Directed	6301			1
116	115	Directed	6302			1
116	117	Directed	6303			1
116	118	Directed	6304			1
117	112	Directed	6305			1
117	113	Directed	6306			1
117	114	Directed	6307			1
117	115	Directed	6308			1
117	116	Directed	6309			1
117	118	Directed	6310			1
117	119	Directed	6311			1
117	225	Directed	6312			1
117	137	Directed	6313			1
117	248	Directed	6314			1
117	249	Directed	6315			1
117	197	Directed	6316			1
117	139	Directed	6317			1
117	199	Directed	6318			1
117	384	Directed	6319			1
117	480	Directed	6320			1
117	481	Directed	6321			1
117	482	Directed	6322			1
117	483	Directed	6323			1
117	476	Directed	6324			1
117	470	Directed	6325			1
117	472	Directed	6326			1
117	484	Directed	6327			1
117	670	Directed	6328			1
117	671	Directed	6329			1
117	237	Directed	6330			1
117	201	Directed	6331			1
691	692	Directed	6332			1
691	47	Directed	6333			1
691	693	Directed	6334			1
691	694	Directed	6335			1
691	695	Directed	6336			1
691	884	Directed	6337			1
692	691	Directed	6338			1
692	47	Directed	6339			1
692	693	Directed	6340			1
692	694	Directed	6341			1
692	695	Directed	6342			1
692	114	Directed	6343			1
692	155	Directed	6344			1
692	1152	Directed	6345			1
692	1153	Directed	6346			1
928	616	Directed	6347			1
928	602	Directed	6348			1
928	526	Directed	6349			1
928	929	Directed	6350			1
883	882	Directed	6351			1
883	790	Directed	6352			1
340	341	Directed	6353			1
340	858	Directed	6354			1
384	199	Directed	6355			1
384	117	Directed	6356			1
384	197	Directed	6357			1
384	784	Directed	6358			1
384	114	Directed	6359			1
384	155	Directed	6360			1
384	794	Directed	6361			1
384	785	Directed	6362			1
384	795	Directed	6363			1
384	87	Directed	6364			1
384	919	Directed	6365			1
384	736	Directed	6366			1
384	70	Directed	6367			1
384	220	Directed	6368			1
1040	87	Directed	6369			1
1040	541	Directed	6370			1
585	86	Directed	6371			1
1048	1047	Directed	6372			1
1048	332	Directed	6373			1
1048	1072	Directed	6374			1
1048	1053	Directed	6375			1
1048	1073	Directed	6376			1
184	185	Directed	6377			1
184	186	Directed	6378			1
663	280	Directed	6379			1
663	236	Directed	6380			1
331	332	Directed	6381			1
550	47	Directed	6382			1
38	36	Directed	6383			1
38	37	Directed	6384			1
38	39	Directed	6385			1
38	434	Directed	6386			1
38	158	Directed	6387			1
978	977	Directed	6388			1
978	110	Directed	6389			1
978	979	Directed	6390			1
978	980	Directed	6391			1
1089	985	Directed	6392			1
1089	681	Directed	6393			1
1089	775	Directed	6394			1
1089	181	Directed	6395			1
422	423	Directed	6396			1
212	210	Directed	6397			1
212	211	Directed	6398			1
212	213	Directed	6399			1
86	523	Directed	6400			1
86	524	Directed	6401			1
86	585	Directed	6402			1
86	897	Directed	6403			1
86	48	Directed	6404			1
86	429	Directed	6405			1
86	164	Directed	6406			1
86	109	Directed	6407			1
606	448	Directed	6408			1
606	607	Directed	6409			1
606	608	Directed	6410			1
446	447	Directed	6411			1
446	239	Directed	6412			1
446	902	Directed	6413			1
316	210	Directed	6414			1
316	317	Directed	6415			1
224	119	Directed	6416			1
224	114	Directed	6417			1
224	197	Directed	6418			1
224	334	Directed	6419			1
224	775	Directed	6420			1
224	87	Directed	6421			1
224	541	Directed	6422			1
224	1065	Directed	6423			1
224	137	Directed	6424			1
224	1066	Directed	6425			1
224	1067	Directed	6426			1
224	1068	Directed	6427			1
224	1069	Directed	6428			1
224	1070	Directed	6429			1
224	59	Directed	6430			1
224	634	Directed	6431			1
411	65	Directed	6432			1
411	187	Directed	6433			1
411	415	Directed	6434			1
411	416	Directed	6435			1
411	417	Directed	6436			1
411	961	Directed	6437			1
411	853	Directed	6438			1
411	772	Directed	6439			1
411	838	Directed	6440			1
1066	1065	Directed	6441			1
1066	137	Directed	6442			1
1066	114	Directed	6443			1
1066	224	Directed	6444			1
1066	1067	Directed	6445			1
1066	1068	Directed	6446			1
1066	1069	Directed	6447			1
1066	1070	Directed	6448			1
1066	59	Directed	6449			1
1066	634	Directed	6450			1
280	663	Directed	6451			1
280	236	Directed	6452			1
940	938	Directed	6453			1
940	939	Directed	6454			1
940	873	Directed	6455			1
940	991	Directed	6456			1
238	239	Directed	6457			1
602	616	Directed	6458			1
602	928	Directed	6459			1
602	526	Directed	6460			1
602	929	Directed	6461			1
602	364	Directed	6462			1
602	213	Directed	6463			1
177	79	Directed	6464			1
125	121	Directed	6465			1
125	126	Directed	6466			1
125	127	Directed	6467			1
884	691	Directed	6468			1
540	87	Directed	6469			1
540	541	Directed	6470			1
975	974	Directed	6471			1
975	216	Directed	6472			1
975	266	Directed	6473			1
975	272	Directed	6474			1
975	976	Directed	6475			1
128	30	Directed	6476			1
128	99	Directed	6477			1
128	129	Directed	6478			1
745	743	Directed	6479			1
745	744	Directed	6480			1
745	277	Directed	6481			1
745	222	Directed	6482			1
745	746	Directed	6483			1
745	747	Directed	6484			1
227	228	Directed	6485			1
227	229	Directed	6486			1
227	769	Directed	6487			1
227	770	Directed	6488			1
227	771	Directed	6489			1
227	742	Directed	6490			1
227	772	Directed	6491			1
227	773	Directed	6492			1
227	774	Directed	6493			1
665	541	Directed	6494			1
930	130	Directed	6495			1
960	80	Directed	6496			1
65	79	Directed	6497			1
65	80	Directed	6498			1
65	411	Directed	6499			1
65	637	Directed	6500			1
65	786	Directed	6501			1
65	30	Directed	6502			1
65	841	Directed	6503			1
65	842	Directed	6504			1
65	87	Directed	6505			1
1078	332	Directed	6506			1
1078	634	Directed	6507			1
1072	1048	Directed	6508			1
1072	1053	Directed	6509			1
1072	1073	Directed	6510			1
123	120	Directed	6511			1
123	121	Directed	6512			1
123	122	Directed	6513			1
123	124	Directed	6514			1
123	45	Directed	6515			1
124	120	Directed	6516			1
124	121	Directed	6517			1
124	122	Directed	6518			1
124	123	Directed	6519			1
127	126	Directed	6520			1
127	125	Directed	6521			1
228	227	Directed	6522			1
228	229	Directed	6523			1
229	227	Directed	6524			1
229	228	Directed	6525			1
317	210	Directed	6526			1
317	316	Directed	6527			1
477	473	Directed	6528			1
477	474	Directed	6529			1
477	475	Directed	6530			1
477	114	Directed	6531			1
477	476	Directed	6532			1
477	478	Directed	6533			1
477	479	Directed	6534			1
797	796	Directed	6535			1
797	798	Directed	6536			1
797	879	Directed	6537			1
486	467	Directed	6538			1
486	239	Directed	6539			1
1027	87	Directed	6540			1
216	217	Directed	6541			1
216	218	Directed	6542			1
216	974	Directed	6543			1
216	975	Directed	6544			1
216	266	Directed	6545			1
216	272	Directed	6546			1
216	976	Directed	6547			1
332	331	Directed	6548			1
332	1047	Directed	6549			1
332	1048	Directed	6550			1
332	1078	Directed	6551			1
332	634	Directed	6552			1
556	555	Directed	6553			1
556	55	Directed	6554			1
556	557	Directed	6555			1
556	558	Directed	6556			1
556	559	Directed	6557			1
101	146	Directed	6558			1
101	1051	Directed	6559			1
146	147	Directed	6560			1
146	702	Directed	6561			1
146	703	Directed	6562			1
146	401	Directed	6563			1
146	704	Directed	6564			1
146	709	Directed	6565			1
146	101	Directed	6566			1
146	1051	Directed	6567			1
1238	68	Directed	6568			1
1232	87	Directed	6569			1
1136	414	Directed	6570			1
1303	369	Directed	6571			1
1303	81	Directed	6572			1
1303	527	Directed	6573			1
1303	1304	Directed	6574			1
1303	1305	Directed	6575			1
1012	81	Directed	6576			1
852	853	Directed	6577			1
526	616	Directed	6578			1
526	928	Directed	6579			1
526	602	Directed	6580			1
526	929	Directed	6581			1
919	87	Directed	6582			1
919	384	Directed	6583			1
919	736	Directed	6584			1
919	70	Directed	6585			1
307	306	Directed	6586			1
491	441	Directed	6587			1
491	490	Directed	6588			1
491	492	Directed	6589			1
491	493	Directed	6590			1
491	904	Directed	6591			1
492	441	Directed	6592			1
492	490	Directed	6593			1
492	491	Directed	6594			1
492	493	Directed	6595			1
470	471	Directed	6596			1
470	472	Directed	6597			1
470	480	Directed	6598			1
470	481	Directed	6599			1
470	482	Directed	6600			1
470	483	Directed	6601			1
470	476	Directed	6602			1
470	117	Directed	6603			1
470	484	Directed	6604			1
374	55	Directed	6605			1
374	375	Directed	6606			1
685	110	Directed	6607			1
685	327	Directed	6608			1
748	59	Directed	6609			1
748	192	Directed	6610			1
471	470	Directed	6611			1
471	472	Directed	6612			1
876	872	Directed	6613			1
876	325	Directed	6614			1
876	873	Directed	6615			1
876	454	Directed	6616			1
876	874	Directed	6617			1
876	875	Directed	6618			1
876	877	Directed	6619			1
876	878	Directed	6620			1
876	341	Directed	6621			1
557	555	Directed	6622			1
557	55	Directed	6623			1
557	556	Directed	6624			1
557	558	Directed	6625			1
557	559	Directed	6626			1
1228	122	Directed	6627			1
1228	1227	Directed	6628			1
558	555	Directed	6629			1
558	55	Directed	6630			1
558	556	Directed	6631			1
558	557	Directed	6632			1
558	559	Directed	6633			1
401	402	Directed	6634			1
401	403	Directed	6635			1
401	302	Directed	6636			1
401	404	Directed	6637			1
401	702	Directed	6638			1
401	703	Directed	6639			1
401	146	Directed	6640			1
401	704	Directed	6641			1
289	288	Directed	6642			1
289	290	Directed	6643			1
289	291	Directed	6644			1
289	292	Directed	6645			1
289	293	Directed	6646			1
502	408	Directed	6647			1
502	503	Directed	6648			1
716	302	Directed	6649			1
76	70	Directed	6650			1
324	42	Directed	6651			1
324	45	Directed	6652			1
324	1208	Directed	6653			1
185	184	Directed	6654			1
185	186	Directed	6655			1
185	54	Directed	6656			1
185	180	Directed	6657			1
185	545	Directed	6658			1
185	880	Directed	6659			1
947	47	Directed	6660			1
947	948	Directed	6661			1
667	87	Directed	6662			1
667	668	Directed	6663			1
868	199	Directed	6664			1
868	364	Directed	6665			1
47	114	Directed	6666			1
47	181	Directed	6667			1
47	235	Directed	6668			1
47	236	Directed	6669			1
47	380	Directed	6670			1
47	535	Directed	6671			1
47	536	Directed	6672			1
47	691	Directed	6673			1
47	692	Directed	6674			1
47	693	Directed	6675			1
47	694	Directed	6676			1
47	695	Directed	6677			1
47	474	Directed	6678			1
47	137	Directed	6679			1
47	314	Directed	6680			1
47	59	Directed	6681			1
47	701	Directed	6682			1
47	742	Directed	6683			1
47	826	Directed	6684			1
47	833	Directed	6685			1
47	834	Directed	6686			1
47	795	Directed	6687			1
47	835	Directed	6688			1
47	947	Directed	6689			1
47	948	Directed	6690			1
47	550	Directed	6691			1
942	941	Directed	6692			1
942	191	Directed	6693			1
942	248	Directed	6694			1
942	790	Directed	6695			1
942	943	Directed	6696			1
942	139	Directed	6697			1
942	634	Directed	6698			1
942	944	Directed	6699			1
982	786	Directed	6700			1
252	200	Directed	6701			1
252	253	Directed	6702			1
252	59	Directed	6703			1
1067	1065	Directed	6704			1
1067	137	Directed	6705			1
1067	114	Directed	6706			1
1067	224	Directed	6707			1
1067	1066	Directed	6708			1
1067	1068	Directed	6709			1
1067	1069	Directed	6710			1
1067	1070	Directed	6711			1
1067	59	Directed	6712			1
1067	634	Directed	6713			1
1067	139	Directed	6714			1
736	54	Directed	6715			1
736	426	Directed	6716			1
736	87	Directed	6717			1
736	384	Directed	6718			1
736	919	Directed	6719			1
736	70	Directed	6720			1
736	1221	Directed	6721			1
736	140	Directed	6722			1
742	47	Directed	6723			1
742	769	Directed	6724			1
742	770	Directed	6725			1
742	771	Directed	6726			1
742	227	Directed	6727			1
742	772	Directed	6728			1
742	773	Directed	6729			1
742	774	Directed	6730			1
742	1120	Directed	6731			1
742	1121	Directed	6732			1
369	370	Directed	6733			1
369	1303	Directed	6734			1
369	81	Directed	6735			1
369	527	Directed	6736			1
369	1304	Directed	6737			1
369	1305	Directed	6738			1
249	137	Directed	6739			1
249	248	Directed	6740			1
249	117	Directed	6741			1
249	197	Directed	6742			1
1050	114	Directed	6743			1
1050	968	Directed	6744			1
110	685	Directed	6745			1
110	686	Directed	6746			1
110	327	Directed	6747			1
110	977	Directed	6748			1
110	978	Directed	6749			1
110	979	Directed	6750			1
110	980	Directed	6751			1
368	367	Directed	6752			1
314	474	Directed	6753			1
314	137	Directed	6754			1
314	47	Directed	6755			1
314	59	Directed	6756			1
314	701	Directed	6757			1
314	497	Directed	6758			1
155	154	Directed	6759			1
155	137	Directed	6760			1
155	156	Directed	6761			1
155	784	Directed	6762			1
155	114	Directed	6763			1
155	384	Directed	6764			1
155	794	Directed	6765			1
155	785	Directed	6766			1
155	795	Directed	6767			1
155	197	Directed	6768			1
155	139	Directed	6769			1
155	692	Directed	6770			1
155	1152	Directed	6771			1
155	1153	Directed	6772			1
794	784	Directed	6773			1
794	114	Directed	6774			1
794	384	Directed	6775			1
794	155	Directed	6776			1
794	785	Directed	6777			1
794	795	Directed	6778			1
794	197	Directed	6779			1
670	117	Directed	6780			1
670	671	Directed	6781			1
670	237	Directed	6782			1
670	201	Directed	6783			1
536	535	Directed	6784			1
536	47	Directed	6785			1
607	448	Directed	6786			1
607	606	Directed	6787			1
607	608	Directed	6788			1
607	42	Directed	6789			1
607	45	Directed	6790			1
607	165	Directed	6791			1
607	282	Directed	6792			1
1091	44	Directed	6793			1
1091	1092	Directed	6794			1
245	235	Directed	6795			1
245	48	Directed	6796			1
245	68	Directed	6797			1
245	751	Directed	6798			1
245	158	Directed	6799			1
245	1061	Directed	6800			1
217	216	Directed	6801			1
217	218	Directed	6802			1
217	814	Directed	6803			1
180	185	Directed	6804			1
287	285	Directed	6805			1
287	286	Directed	6806			1
287	222	Directed	6807			1
287	453	Directed	6808			1
287	454	Directed	6809			1
287	455	Directed	6810			1
287	456	Directed	6811			1
287	457	Directed	6812			1
310	292	Directed	6813			1
455	453	Directed	6814			1
455	454	Directed	6815			1
455	287	Directed	6816			1
455	456	Directed	6817			1
455	457	Directed	6818			1
693	691	Directed	6819			1
693	692	Directed	6820			1
693	47	Directed	6821			1
693	694	Directed	6822			1
693	695	Directed	6823			1
694	691	Directed	6824			1
694	692	Directed	6825			1
694	47	Directed	6826			1
694	693	Directed	6827			1
694	695	Directed	6828			1
819	55	Directed	6829			1
819	817	Directed	6830			1
819	818	Directed	6831			1
819	820	Directed	6832			1
576	575	Directed	6833			1
576	577	Directed	6834			1
576	574	Directed	6835			1
576	578	Directed	6836			1
576	579	Directed	6837			1
1145	938	Directed	6838			1
200	199	Directed	6839			1
200	114	Directed	6840			1
200	201	Directed	6841			1
200	252	Directed	6842			1
200	253	Directed	6843			1
200	59	Directed	6844			1
200	1025	Directed	6845			1
200	137	Directed	6846			1
188	187	Directed	6847			1
188	189	Directed	6848			1
376	55	Directed	6849			1
790	795	Directed	6850			1
790	836	Directed	6851			1
790	882	Directed	6852			1
790	883	Directed	6853			1
790	941	Directed	6854			1
790	191	Directed	6855			1
790	248	Directed	6856			1
790	942	Directed	6857			1
790	943	Directed	6858			1
790	139	Directed	6859			1
790	634	Directed	6860			1
790	944	Directed	6861			1
166	165	Directed	6862			1
166	167	Directed	6863			1
81	468	Directed	6864			1
81	765	Directed	6865			1
81	570	Directed	6866			1
81	766	Directed	6867			1
81	767	Directed	6868			1
81	969	Directed	6869			1
81	1003	Directed	6870			1
81	1012	Directed	6871			1
81	1245	Directed	6872			1
81	1303	Directed	6873			1
81	369	Directed	6874			1
81	527	Directed	6875			1
81	1304	Directed	6876			1
81	1305	Directed	6877			1
987	986	Directed	6878			1
987	984	Directed	6879			1
987	985	Directed	6880			1
1101	1099	Directed	6881			1
1101	1100	Directed	6882			1
1101	1102	Directed	6883			1
1101	203	Directed	6884			1
1152	114	Directed	6885			1
1152	692	Directed	6886			1
1152	155	Directed	6887			1
1152	1153	Directed	6888			1
158	157	Directed	6889			1
158	434	Directed	6890			1
158	38	Directed	6891			1
158	68	Directed	6892			1
158	751	Directed	6893			1
158	245	Directed	6894			1
158	1061	Directed	6895			1
186	184	Directed	6896			1
186	185	Directed	6897			1
186	545	Directed	6898			1
1130	223	Directed	6899			1
1130	53	Directed	6900			1
541	87	Directed	6901			1
541	540	Directed	6902			1
541	665	Directed	6903			1
541	669	Directed	6904			1
541	224	Directed	6905			1
541	1040	Directed	6906			1
375	55	Directed	6907			1
375	374	Directed	6908			1
877	872	Directed	6909			1
877	325	Directed	6910			1
877	873	Directed	6911			1
877	454	Directed	6912			1
877	874	Directed	6913			1
877	875	Directed	6914			1
877	876	Directed	6915			1
877	878	Directed	6916			1
877	341	Directed	6917			1
478	473	Directed	6918			1
478	474	Directed	6919			1
478	475	Directed	6920			1
478	114	Directed	6921			1
478	476	Directed	6922			1
478	477	Directed	6923			1
478	479	Directed	6924			1
785	784	Directed	6925			1
785	114	Directed	6926			1
785	118	Directed	6927			1
785	384	Directed	6928			1
785	155	Directed	6929			1
785	794	Directed	6930			1
785	795	Directed	6931			1
785	197	Directed	6932			1
772	769	Directed	6933			1
772	770	Directed	6934			1
772	771	Directed	6935			1
772	227	Directed	6936			1
772	742	Directed	6937			1
772	773	Directed	6938			1
772	774	Directed	6939			1
772	187	Directed	6940			1
772	961	Directed	6941			1
772	411	Directed	6942			1
772	853	Directed	6943			1
223	54	Directed	6944			1
223	231	Directed	6945			1
223	53	Directed	6946			1
223	232	Directed	6947			1
223	464	Directed	6948			1
223	302	Directed	6949			1
223	1130	Directed	6950			1
223	1174	Directed	6951			1
266	974	Directed	6952			1
266	975	Directed	6953			1
266	216	Directed	6954			1
266	272	Directed	6955			1
266	976	Directed	6956			1
671	117	Directed	6957			1
671	670	Directed	6958			1
671	237	Directed	6959			1
671	201	Directed	6960			1
680	681	Directed	6961			1
680	682	Directed	6962			1
237	117	Directed	6963			1
237	670	Directed	6964			1
237	671	Directed	6965			1
237	201	Directed	6966			1
792	30	Directed	6967			1
99	100	Directed	6968			1
99	30	Directed	6969			1
99	128	Directed	6970			1
99	129	Directed	6971			1
99	365	Directed	6972			1
99	87	Directed	6973			1
99	80	Directed	6974			1
99	366	Directed	6975			1
99	448	Directed	6976			1
99	239	Directed	6977			1
527	220	Directed	6978			1
527	1303	Directed	6979			1
527	369	Directed	6980			1
527	81	Directed	6981			1
527	1304	Directed	6982			1
527	1305	Directed	6983			1
897	86	Directed	6984			1
689	220	Directed	6985			1
53	54	Directed	6986			1
53	231	Directed	6987			1
53	223	Directed	6988			1
53	232	Directed	6989			1
53	322	Directed	6990			1
53	325	Directed	6991			1
53	385	Directed	6992			1
53	814	Directed	6993			1
53	1130	Directed	6994			1
1174	223	Directed	6995			1
272	974	Directed	6996			1
272	975	Directed	6997			1
272	216	Directed	6998			1
272	266	Directed	6999			1
272	976	Directed	7000			1
924	923	Directed	7001			1
924	815	Directed	7002			1
924	925	Directed	7003			1
924	634	Directed	7004			1
1069	1065	Directed	7005			1
1069	137	Directed	7006			1
