id1,id2,id3
4360,RRM,1
4361,TRNAA,2
4361,TRNAA,1
4362,6,3
4362,6,3
4362,6,3
4371,4,2
4371,4,2
4372,5,2
4372,6,2
4372,6,2
4372,5,2
4372,6,2
4372,6,2
4374,5,7
4374,5,3
4374,85,7
4374,85,3
4374,5,7
4374,5,3
4374,85,7
4374,85,3
4375,5,3
4375,5,2
4375,6,3
4375,6,2
4375,6,3
4375,6,2
4375,85,3
4375,85,2
4375,85,3
4375,85,2
4375,85,3
4375,85,2
4378,3,2
4378,3,2
4378,3,2
4378,63D,2
4378,63D,2
4379,10,2
4379,10,1
4379,4,2
4379,4,1
4380,MH1,2
4380,MH1,1
4380,MH2,2
4380,MH2,1
4381,MH2,2
4381,MH1,2
4381,4,2
4381,MH2,2
4381,MH1,2
4381,4,2
4381,MH2,2
4381,MH1,2
4381,4,2
4382,4,2
4382,4,2
4382,HMG,2
4384,HEAT,2
4384,HEAT,2
4384,HEAT,2
4384,HEAT,2
4384,HEAT,2
4384,HEAT,2
4384,HEAT,2
4384,HEAT,2
4384,HEAT,2
4384,HEAT,2
4384,HEAT,2
4384,HEAT,2
4384,HEAT,2
4384,HEAT,2
4384,HEAT,2
4384,HEAT,2
4384,HEAT,2
4384,HEAT,2
4384,HEAT,2
4384,HEAT,2
4384,HEAT,2
4384,HEAT,2
4384,HEAT,2
4384,HEAT,2
4385,12,2
4385,12,1
4385,12,14
4386,DSRM,2
4386,DSRM,1
4386,DEXDc,2
4386,DEXDc,1
4386,DSRM,2
4386,DSRM,1
4386,HELIC,2
4386,HELIC,1
4387,94,22
4387,94,22
4388,54,3
4388,54,2
4388,54AM,3
4388,54AM,2
4388,54,3
4388,54,2
4388,6,3
4388,6,2
4388,70,3
4388,70,2
4388,KEL10,3
4388,KEL10,2
4388,KEL10,3
4388,KEL10,2
4388,KEL10,3
4388,KEL10,2
4388,KEL10,3
4388,KEL10,2
4388,PSI,3
4388,PSI,2
4388,PSI,3
4388,PSI,2
4388,50,3
4388,50,2
4388,PSI,3
4388,PSI,2
4388,PSI,3
4388,PSI,2
4388,32,3
4388,32,2
4388,54AM,3
4388,54AM,2
4388,54AM,3
4388,54AM,2
4388,70,3
4388,70,2
4388,32,3
4388,32,2
4388,KEL10,3
4388,KEL10,2
4388,KEL10,3
4388,KEL10,2
4388,KEL10,3
4388,KEL10,2
4388,PSI,3
4388,PSI,2
4388,PSI,3
4388,PSI,2
4388,50,3
4388,50,2
4388,PSI,3
4388,PSI,2
4388,PSI,3
4388,PSI,2
4389,CULL,30
4389,CULL,2
4390,SAM,2
4390,SAM,1
4390,SAM,2
4390,SAM,1
4390,SAM,2
4390,SAM,1
4390,4,2
4390,4,1
4390,4,2
4390,4,1
4391,4,2
4391,SAM,2
4391,SAM,2
4391,SAM,2
4393,SAM,2
4393,4,2
4393,4,2
4393,4,2
4393,4,2
4393,4,2
4393,SAM,2
4393,SAM,2
4394,PDZ,2
4394,4,2
4398,4,2
4398,4,1
4398,4,2
4398,4,1
4399,5,1
4401,4,2
4401,4,1
4401,4,2
4401,4,1
4401,4,2
4401,4,1
4401,4,2
4401,4,1
4401,4,2
4401,4,1
4401,4,2
4401,4,1
4402,129,2
4402,Tyr_63os,2
4403,5,1
4404,100,2
4404,20,2
4404,20,2
4404,75,2
4405,93,2
4405,93,1
4405,4,2
4405,4,1
4405,U10,2
4405,U10,1
4405,4,2
4405,4,1
4405,93,2
4405,93,1
4405,4,2
4405,4,1
4405,U10,2
4405,U10,1
4405,4,2
4405,4,1
4405,93,2
4405,93,1
4405,4,2
4405,4,1
4405,U10,2
4405,U10,1
4405,4,2
4405,4,1
4408,14,2
4408,CNH,2
4409,BH3,2
4409,BH3,5
4409,BH3,1
4409,BH3,2
4409,BH3,5
4409,BH3,1
4410,5,9
4410,5,3
4410,88,9
4410,88,3
4411,TEA,2
4412,2,1
4414,94,2
4414,94,1
4415,6,2
4417,5,2
4417,6,2
4418,120N_NT,1
4418,120N_NT,2
4420,3,2
4420,3,10
4420,3,1
4420,3,2
4420,3,10
4420,3,1
4420,RBD,2
4420,RBD,10
4420,RBD,1
4420,RBD,2
4420,RBD,10
4420,RBD,1
4420,DZF,2
4420,DZF,10
4420,DZF,1
4420,3,2
4420,3,10
4420,3,1
4420,3,2
4420,3,10
4420,3,1
4420,RBD,2
4420,RBD,10
4420,RBD,1
4420,RBD,2
4420,RBD,10
4420,RBD,1
4420,3,2
4420,3,10
4420,3,1
4420,3,2
4420,3,10
4420,3,1
4420,RBD,2
4420,RBD,10
4420,RBD,1
4420,RBD,2
4420,RBD,10
4420,RBD,1
4420,DSRM,2
4420,DSRM,10
4420,DSRM,1
4420,DSRM,2
4420,DSRM,10
4420,DSRM,1
4420,DZF,2
4420,DZF,10
4420,DZF,1
4420,DSRM,2
4420,DSRM,10
4420,DSRM,1
4420,DSRM,2
4420,DSRM,10
4420,DSRM,1
4420,DZF,2
4420,DZF,10
4420,DZF,1
4421,6,2
4421,6,2
4421,6,2
4421,6,2
4421,6,2
4421,6,2
4423,92,2
4423,92,1
4423,92,2
4423,92,1
4423,92,2
4423,92,1
4423,4,2
4423,4,1
4423,92,2
4423,92,1
4423,92,2
4423,92,1
4423,92,2
4423,92,1
4423,4,2
4423,4,1
4423,92,2
4423,92,1
4423,92,2
4423,92,1
4423,4,2
4423,4,1
4423,92,2
4423,92,1
4424,4,2
4424,4,6
4424,4,1
4424,4,2
4424,4,6
4424,4,1
4424,3,2
4424,3,6
4424,3,1
4424,3,2
4424,3,6
4424,3,1
4424,4,2
4424,4,6
4424,4,1
4424,4,2
4424,4,6
4424,4,1
4424,3,2
4424,3,6
4424,3,1
4424,4,2
4424,4,6
4424,4,1
4424,4,2
4424,4,6
4424,4,1
4424,3,2
4424,3,6
4424,3,1
4424,4,2
4424,4,6
4424,4,1
4424,4,2
4424,4,6
4424,4,1
4424,3,2
4424,3,6
4424,3,1
4424,4,2
4424,4,6
4424,4,1
4424,4,2
4424,4,6
4424,4,1
4424,4,2
4424,4,6
4424,4,1
4425,12,2
4425,12,2
4425,12,2
4425,12,2
4426,t_SNARE,2
4426,4,2
4426,6,2
4432,6,2
4432,6,2
4432,6,2
4432,6,2
4433,3,2
4433,3,1
4433,3,2
4433,3,1
4433,4,2
4433,4,1
4433,4,2
4433,4,1
4434,PDZ,2
4434,PDZ,2
4434,PDZ,2
4434,PDZ,2
4434,PDZ,2
4434,PDZ,2
4434,PDZ,2
4434,PDZ,2
4434,4,2
4434,PDZ,2
4434,PDZ,2
4434,L27,2
4436,6,2
4436,15,2
4436,6,2
4436,6,2
4436,6,2
4436,6,2
4436,15,2
4436,6,2
4436,6,2
4436,6,2
4436,6,2
4436,6,2
4437,5,7
4437,6,7
4440,t_SNARE,2
4440,4,2
4440,6,2
4440,4,2
4445,98,2
4445,4,2
4445,HHH,2
4449,4,2
4449,4,1
4449,6,2
4449,6,1
4449,SynN,2
4449,SynN,1
4450,6,2
4450,6,2
4450,6,2
4450,6,2
4450,6,2
4450,6,2
4450,6,2
4450,6,2
4450,6,2
4450,6,2
4450,6,2
4450,6,2
4450,6,2
4450,6,2
4450,6,2
4450,6,2
4450,6,2
4450,6,2
4450,6,2
4450,6,2
4450,6,2
4450,6,2
4450,6,2
4450,6,2
4453,6,2
4453,15,2
4453,6,2
4453,6,2
4453,15,2
4453,6,2
4453,15,2
4453,6,2
4453,15,2
4453,6,2
4458,5,3
4458,127,3
4459,HELIC,2
4459,HELIC,1
4459,BROMO,2
4459,BROMO,1
4459,4,2
4459,4,1
4459,4,2
4459,4,1
4459,4,2
4459,4,1
4459,BRK,2
4459,BRK,1
4459,DEXDc,2
4459,DEXDc,1
4459,HELIC,2
4459,HELIC,1
4459,BROMO,2
4459,BROMO,1
4459,4,2
4459,4,1
4459,BRK,2
4459,BRK,1
4459,DEXDc,2
4459,DEXDc,1
4459,HELIC,2
4459,HELIC,1
4459,4,2
4459,4,1
4459,BROMO,2
4459,BROMO,1
4459,4,2
4459,4,1
4459,BRK,2
4459,BRK,1
4459,DEXDc,2
4459,DEXDc,1
4459,HELIC,2
4459,HELIC,1
4459,4,2
4459,4,1
4459,BROMO,2
4459,BROMO,1
4459,4,2
4459,4,1
4459,4,2
4459,4,1
4459,4,2
4459,4,1
4459,BRK,2
4459,BRK,1
4459,DEXDc,2
4459,DEXDc,1
4459,HELIC,2
4459,HELIC,1
4459,BROMO,2
4459,BROMO,1
4459,4,2
4459,4,1
4459,4,2
4459,4,1
4459,4,2
4459,4,1
4459,BRK,2
4459,BRK,1
4459,DEXDc,2
4459,DEXDc,1
4459,HELIC,2
4459,HELIC,1
4459,BROMO,2
4459,BROMO,1
4459,4,2
4459,4,1
4459,4,2
4459,4,1
4459,4,2
4459,4,1
4459,BRK,2
4459,BRK,1
4459,DEXDc,2
4459,DEXDc,1
4459,HELIC,2
4459,HELIC,1
4459,BROMO,2
4459,BROMO,1
4459,4,2
4459,4,1
4459,4,2
4459,4,1
4459,4,2
4459,4,1
4459,BRK,2
4459,BRK,1
4459,DEXDc,2
4459,DEXDc,1
4460,4,2
4460,4,1
4460,4,2
4460,4,1
4460,4,2
4460,4,1
4460,4,2
4460,4,1
4460,4,2
4460,4,1
4460,4,2
4460,4,1
4460,4,2
4460,4,1
4460,4,2
4460,4,1
4460,4,2
4460,4,1
4460,4,2
4460,4,1
4460,4,2
4460,4,1
4460,4,2
4460,4,1
4460,4,2
4460,4,1
4460,4,2
4460,4,1
4461,DEXDc,2
4461,3,2
4461,18,2
4461,HELIC,2
4461,DEXDc,2
4461,3,2
4461,18,2
4461,HELIC,2
4462,14,2
4462,14,5
4463,4,2
4463,4,1
4463,PIPKc,2
4463,PIPKc,1
4463,PIPKc,2
4463,PIPKc,1
4466,RRM,2
4466,RRM,1
4466,4,2
4466,4,1
4467,5,1
4467,5,2
4467,4,1
4467,4,2
4468,129,2
4468,Tyr_63os,2
4469,SAM,2
4469,SAM,2
4470,5,7
4470,5,2
4470,PIPKc,7
4470,PIPKc,2
4470,PIPKc,7
4470,PIPKc,2
4470,PIPKc,7
4470,PIPKc,2
4470,PIPKc,7
4470,PIPKc,2
4470,PIPKc,7
4470,PIPKc,2
4472,HELIC,2
4472,HELIC,1
4472,18,2
4472,18,1
4472,63D,2
4472,63D,1
4472,10ROMO,2
4472,10ROMO,1
4472,10ROMO,2
4472,10ROMO,1
4472,DEXDc,2
4472,DEXDc,1
4472,HELIC,2
4472,HELIC,1
4472,63D,2
4472,63D,1
4472,18,2
4472,18,1
4472,10ROMO,2
4472,10ROMO,1
4472,10ROMO,2
4472,10ROMO,1
4472,DEXDc,2
4472,DEXDc,1
4474,4,2
4474,6,2
4475,5,2
4475,5,7
4479,SAM,2
4479,PDZ,2
4479,PDZ,2
4481,SE994,2
4482,BH3,2
4482,6,2
4483,4,2
4484,4,2
4484,4,2
4484,4,2
4486,5,9
4486,5,3
4486,5,9
4486,5,3
4489,24,2
4489,6,2
4489,6,2
4489,6,2
4489,6,2
4489,24,2
4489,6,2
4489,6,2
4489,6,2
4489,6,2
4495,5,3
4495,88,3
4496,14,2
4496,14,1
4496,14,2
4496,14,1
4497,GAF,2
4497,GAF,2
4497,HDc,2
4497,GAF,2
4497,GAF,2
4497,HDc,2
4497,GAF,2
4497,GAF,2
4497,HDc,2
4500,12,12
4500,12,12
4500,12,12
4500,12,12
4500,12,12
4500,12,12
4500,12,12
4503,5,2
4503,22,2
4503,69,2
4504,6,1
4504,6,2
4504,6,1
4504,6,2
4505,6,2
4505,6,2
4505,6,2
4505,6,2
4505,6,2
4505,6,2
4505,6,2
4505,6,2
4506,PDZ,2
4506,PDZ,1
4506,4,2
4506,4,1
4509,RRM,2
4509,RRM,2
4511,15,2
4511,15,2
4511,15,2
4511,15,2
4511,4,2
4511,4,2
4511,4,2
4511,4,2
4511,4,2
4512,4,2
4512,84,2
4512,84,2
4512,84,2
4512,84,2
4512,84,2
4514,4,2
4514,4,1
4514,15,2
4514,15,1
4514,15,2
4514,15,1
4514,15,2
4514,15,1
4514,4,2
4514,4,1
4514,4,2
4514,4,1
4514,4,2
4514,4,1
4514,4,2
4514,4,1
4515,15,2
4515,15,2
4515,15,2
4515,4,2
4515,4,2
4515,4,2
4516,6,2
4516,6,2
4516,6,2
4516,6,2
4516,6,2
4516,6,2
4516,6,2
4516,6,2
4516,6,2
4516,6,2
4516,6,2
4516,6,2
4516,6,2
4516,6,2
4516,6,2
4516,6,2
4516,6,2
4516,6,2
4516,6,2
4516,6,2
4516,6,2
4516,6,2
4516,6,2
4516,6,2
4516,6,2
4516,6,2
4516,6,2
4517,7,1
4517,7,27
4517,7,23
4517,7,22
4517,7,14
4517,7,2
4517,PAS,1
4517,PAS,27
4517,PAS,23
4517,PAS,22
4517,PAS,14
4517,PAS,2
4517,7,1
4517,7,27
4517,7,23
4517,7,22
4517,7,14
4517,7,2
4517,PAS,1
4517,PAS,27
4517,PAS,23
4517,PAS,22
4517,PAS,14
4517,PAS,2
4520,4,2
4520,BIR,2
4520,BIR,2
4520,4,2
4520,BIR,2
4521,6,2
4521,6,3
4521,6,2
4521,6,3
4521,6,2
4521,6,3
4521,6,2
4521,6,3
4521,6,2
4521,6,3
4521,6,2
4521,6,3
4521,6,2
4521,6,3
4521,6,2
4521,6,3
4521,6,2
4521,6,3
4521,6,2
4521,6,3
4521,6,2
4521,6,3
4522,5,7
4522,5,2
4522,6,7
4522,6,2
4522,5,7
4522,5,2
4524,42,2
4524,42,2
4526,6,2
4526,6,2
4526,6,2
4526,6,2
4530,RRM,2
4530,RRM,1
4531,4,2
4531,3,2
4533,14,2
4533,14,1
4536,4,2
4536,4,2
4536,4,2
4536,4,2
4536,4,2
4536,4,2
4537,5,3
4537,5,15
4537,6,3
4537,6,15
4537,6,3
4537,6,15
4537,6,3
4537,6,15
4537,6,3
4537,6,15
4537,6,3
4537,6,15
4537,6,3
4537,6,15
4537,6,3
4537,6,15
4537,5,3
4537,5,15
4537,5,3
4537,5,15
4538,DEXDc,2
4538,DEXDc,1
4538,HELIC,2
4538,HELIC,1
4538,4,2
4538,4,1
4538,SANT,2
4538,SANT,1
4538,SANT,2
4538,SANT,1
4538,4,2
4538,4,1
4539,6,3
4539,6,3
4539,6,3
4539,6,3
4539,6,3
4539,6,3
4539,6,3
4539,6,3
4539,6,3
4539,6,3
4539,6,3
4539,6,3
4541,4,2
4541,4,2
4541,10,2
4541,4,2
4541,WW,2
4541,IQ,2
4541,IQ,2
4541,IQ,2
4541,IQ,2
4541,4,2
4541,RASGAP,2
4543,9,2
4543,9,1
4543,9,2
4543,9,1
4543,9,2
4543,9,1
4543,9,2
4543,9,1
4543,10,2
4543,10,1
4543,9,2
4543,9,1
4543,9,2
4543,9,1
4543,9,2
4543,9,1
4543,9,2
4543,9,1
4543,10,2
4543,10,1
4543,9,2
4543,9,1
4543,9,2
4543,9,1
4543,9,2
4543,9,1
4543,9,2
4543,9,1
4543,9,2
4543,9,1
4543,9,2
4543,9,1
4543,9,2
4543,9,1
4543,9,2
4543,9,1
4543,9,2
4543,9,1
4543,9,2
4543,9,1
4543,9,2
4543,9,1
4543,9,2
4543,9,1
4543,9,2
4543,9,1
4543,9,2
4543,9,1
4543,9,2
4543,9,1
4543,9,2
4543,9,1
4546,PAS,2
4546,HDc,2
4546,HDc,2
4546,PAS,2
4546,HDc,2
4546,PAS,2
4546,HDc,2
4546,HDc,2
4548,92,2
4548,4,2
4548,92,2
4548,92,2
4548,4,2
4548,92,2
4548,92,2
4548,92,2
4551,ADAP,2
4551,ADAP,1
4553,DEXDc,2
4553,DEXDc,1
4553,HELIC,2
4553,HELIC,1
4554,KRAB,2
4554,28,2
4554,28,2
4554,28,2
4554,28,2
4554,28,2
4554,28,2
4554,28,2
4554,28,2
4554,28,2
4554,28,2
4554,28,2
4554,28,2
4555,4,2
4555,4,2
4555,DEXDc,2
4555,HELIC,2
4556,16,6
4556,16,2
4556,16,1
4556,16,6
4556,16,2
4556,16,1
4556,BBC,6
4556,BBC,2
4556,BBC,1
4556,4,6
4556,4,2
4556,4,1
4556,18,6
4556,18,2
4556,18,1
4556,63D,6
4556,63D,2
4556,63D,1
4556,BROMO,6
4556,BROMO,2
4556,BROMO,1
4556,16,6
4556,16,2
4556,16,1
4556,16,6
4556,16,2
4556,16,1
4556,BBC,6
4556,BBC,2
4556,BBC,1
4556,4,6
4556,4,2
4556,4,1
4556,18,6
4556,18,2
4556,18,1
4556,63D,6
4556,63D,2
4556,63D,1
4556,BROMO,6
4556,BROMO,2
4556,BROMO,1
4557,RRM,10
4557,RRM,2
4557,RRM,1
4557,RRM,10
4557,RRM,2
4557,RRM,1
4557,RRM,10
4557,RRM,2
4557,RRM,1
4557,RRM,10
4557,RRM,2
4557,RRM,1
4557,RRM,10
4557,RRM,2
4557,RRM,1
4557,RRM,10
4557,RRM,2
4557,RRM,1
4557,RRM,10
4557,RRM,2
4557,RRM,1
4557,RRM,10
4557,RRM,2
4557,RRM,1
4557,RRM,10
4557,RRM,2
4557,RRM,1
4557,RRM,10
4557,RRM,2
4557,RRM,1
4557,RRM,10
4557,RRM,2
4557,RRM,1
4557,RRM,10
4557,RRM,2
4557,RRM,1
4559,5,2
4559,6,2
4559,FZ,2
4559,6,2
4559,6,2
4559,6,2
4559,6,2
4559,6,2
4559,6,2
4561,6,3
4561,6,2
4562,CNH,2
4562,PBD,2
4562,4,2
4562,4,2
4562,14,2
4562,4,2
4562,99,2
4562,63,2
4562,99,2
4562,63,2
4562,CNH,2
4562,PBD,2
4562,4,2
4562,4,2
4562,14,2
4562,4,2
4563,RRM,2
4563,RRM,1
4563,RRM,2
4563,RRM,1
4563,RRM,2
4563,RRM,1
4563,RRM,2
4563,RRM,1
4563,RRM,2
4563,RRM,1
4563,RRM,2
4563,RRM,1
4565,6,2
4565,6,2
4565,6,2
4565,6,2
4565,6,2
4565,6,2
4565,6,2
4565,6,2
4565,6,2
4565,6,2
4565,6,2
4565,IQ,2
4565,6,2
4565,6,2
4565,6,2
4565,6,2
4565,6,2
4565,4,2
4565,6,2
4565,6,2
4565,6,2
4565,6,2
4565,6,2
4567,27,7
4567,27,2
4568,92,2
4568,92,1
4568,92,2
4568,92,1
4568,92,2
4568,92,1
4569,5,2
4569,12,2
4569,12,2
4569,12,2
4569,12,2
4569,12,2
4569,12,2
4569,5,2
4569,12,2
4571,PDZ,2
4571,128,2
4571,PDZ,2
4573,DSRM,2
4573,DSRM,1
4573,DSRM,2
4573,DSRM,1
4573,DSRM,2
4573,DSRM,1
4573,DSRM,2
4573,DSRM,1
4573,DSRM,2
4573,DSRM,1
4573,DSRM,2
4573,DSRM,1
4573,DSRM,2
4573,DSRM,1
4573,DSRM,2
4573,DSRM,1
4573,DSRM,2
4573,DSRM,1
4575,PAS,2
4579,DED,2
4579,59,2
4582,PTB,2
4583,14,2
4583,14,7
4583,4,2
4583,4,7
4583,44,2
4583,44,7
4585,14,2
4585,CARD,2
4587,92,2
4587,92,2
4587,92,2
4587,92,2
4587,92,2
4587,92,2
4587,92,2
4587,92,2
4588,3,2
4588,14,2
4588,14,2
4588,14,2
4588,14,2
4592,5,7
4592,5,2
4592,108,7
4592,108,2
4592,108,7
4592,108,2
4592,108,7
4592,108,2
4592,108,7
4592,108,2
4593,4,2
4593,U10,2
4593,4,2
4593,U10,2
4593,4,2
4593,U10,2
4594,43,2
4594,43,2
4594,43,2
4594,43,2
4594,43,2
4594,43,2
4594,43,2
4594,43,2
4595,PCI,1
4595,PCI,2
4595,PCI,1
4595,PCI,2
4598,DU5,2
4598,U10,2
4598,U10,2
4598,DU5,2
4599,MYOSIN,2
4599,IQ,2
4599,MYOSIN,2
4599,4,2
4602,5,2
4602,5,3
4602,6,2
4602,6,3
4602,22,2
4602,22,3
4602,22,2
4602,22,3
4602,22,2
4602,22,3
4602,22,2
4602,22,3
4602,22,2
4602,22,3
4602,22,2
4602,22,3
4602,22,2
4602,22,3
4602,22,2
4602,22,3
4602,5,2
4602,5,3
4602,6,2
4602,6,3
4602,22,2
4602,22,3
4602,22,2
4602,22,3
4602,22,2
4602,22,3
4602,22,2
4602,22,3
4602,22,2
4602,22,3
4602,22,2
4602,22,3
4602,22,2
4602,22,3
4603,5,2
4603,6,2
4604,6,2
4604,6,2
4604,6,2
4604,6,2
4604,6,2
4605,14,2
4605,14,2
4605,14,2
4605,14,2
4606,14,2
4606,14,2
4607,14,2
4607,14,2
4609,5,2
4609,60,2
4609,60,2
4609,6,2
4609,60,2
4609,60,2
4617,5,2
4617,55,2
4617,55,2
4617,55,2
4617,55,2
4617,39,2
4617,39,2
4617,55,2
4617,39,2
4617,6,2
4617,55,2
4617,55,2
4617,32,2
4617,55,2
4617,55,2
4617,55,2
4617,55,2
4617,55,2
4617,55,2
4617,32,2
4617,55,2
4617,55,2
4617,55,2
4617,55,2
4617,55,2
4617,55,2
4617,32,2
4617,55,2
4620,PTBI,2
4620,63,2
4621,124,1
4621,124,2
4625,CARD,2
4626,RRM,2
4626,RRM,2
4626,RRM,2
4626,RRM,2
4626,RRM,2
4626,RRM,2
4627,4,2
4627,4,1
4627,TUDOR,2
4627,TUDOR,1
4628,RRM,2
4628,RRM,2
4628,RRM,2
4628,RRM,2
4632,4,2
4633,SANT,2
4633,ZNF_GATA,2
4633,BAH,2
4637,ADAP,1
4637,ADAP,1
4640,KH,2
4640,KH,2
4640,KH,2
4640,KH,2
4640,KH,2
4640,KH,2
4640,KH,2
4643,88,3
4643,88,2
4644,5,2
4644,102,2
4644,102,2
4644,6,2
4644,6,2
4644,6,2
4644,6,2
4644,6,2
4644,6,2
4644,6,2
4644,4,2
4644,5,2
4644,6,2
4644,6,2
4644,6,2
4644,6,2
4644,6,2
4644,6,2
4644,6,2
4644,4,2
4644,5,2
4644,6,2
4644,6,2
4644,6,2
4644,6,2
4644,6,2
4644,6,2
4644,6,2
4644,4,2
4644,5,2
4644,102,2
4644,102,2
4645,SM,2
4647,MBD,2
4647,4,2
4647,MBD,2
4650,4,2
4650,GRAM,2
4650,GRAM,2
4650,4,2
4650,GRAM,2
4650,4,2
4651,5,18
4651,5,3
4653,MBD,2
4653,MBD,1
4654,MBD,2
4655,NDK,2
4656,4,2
4656,6,2
4656,6,2
4656,6,2
4656,6,2
4656,6,2
4656,6,2
4660,5,2
4660,78,2
4660,78,2
4660,78,2
4660,78,2
4660,78,2
4660,78,2
4660,6,2
4660,5,2
4660,78,2
4660,78,2
4660,78,2
4660,78,2
4660,78,2
4660,78,2
4660,6,2
4663,PDZ,11
4663,PDZ,11
4663,PDZ,11
4663,75,11
4663,GuKinase,11
4663,PDZ,11
4663,PDZ,11
4663,PDZ,11
4663,75,11
4663,PDZ,11
4663,PDZ,11
4663,75,11
4663,PDZ,11
4663,75,11
4664,3,2
4664,3,2
4664,3,2
4664,3,2
4664,3,2
4664,3,2
4664,3,2
4664,3,2
4666,ZnF_UBP,2
4666,UBA,2
4666,UBA,2
4670,5,2
4670,TNF,2
4671,DED,7
4671,CASc,7
4671,DED,7
4671,DED,7
4671,CASc,7
4671,DED,7
4671,DED,7
4671,DED,7
4672,PI3KC,2
4672,PX,2
4672,C2,2
4672,PI3KC2,2
4672,PI3KA,2
4674,5,2
4674,PA2c,2
4676,4,1
4676,4,2
4676,4,1
4676,4,2
4676,5,1
4676,5,2
4676,4,1
4676,4,2
4677,14,2
4677,14,2
4677,14,2
4677,14,2
4679,5,2
4679,60,2
4679,60,2
4679,6,2
4679,44,2
4682,5,2
4682,60,2
4682,6,2
4682,60,2
4684,4,7
4684,4,2
4684,4,1
4684,4,7
4684,4,2
4684,4,1
4684,4,7
4684,4,2
4684,4,1
4684,4,7
4684,4,2
4684,4,1
4684,4,7
4684,4,2
4684,4,1
4684,4,7
4684,4,2
4684,4,1
4684,4,7
4684,4,2
4684,4,1
4684,4,7
4684,4,2
4684,4,1
4686,84,2
4686,84,2
4686,84,2
4686,84,2
4686,84,2
4686,84,2
4686,84,2
4687,3,2
4687,84,2
4687,84,2
4687,84,2
4687,84,2
4687,84,2
4687,84,2
4687,84,2
4687,84,2
4687,84,2
4687,84,2
4687,84,2
4687,84,2
4687,84,2
4687,84,2
4687,84,2
4687,84,2
4687,84,2
4688,3,2
4688,3,7
4688,4,2
4688,4,7
4688,PWWP,2
4688,PWWP,7
4688,3,2
4688,3,7
4688,PWWP,2
4688,PWWP,7
4688,4,2
4688,4,7
4688,PWWP,2
4688,PWWP,7
4689,FH,2
4692,5,2
4692,78,2
4692,78,2
4692,78,2
4692,78,2
4692,78,2
4692,78,2
4692,6,2
4692,5,2
4692,78,2
4692,78,2
4692,78,2
4692,78,2
4692,78,2
4692,78,2
4692,6,2
4693,5,2
4693,78,2
4693,78,2
4693,78,2
4693,78,2
4693,78,2
4693,78,2
4693,6,2
4693,5,2
4693,78,2
4693,78,2
4693,78,2
4693,78,2
4693,78,2
4693,78,2
4693,6,2
4699,59,2
4699,59,1
4699,3,2
4699,3,1
4699,3,2
4699,3,1
4703,5,2
4703,5,5
4703,REP,2
4703,REP,5
4703,DISINT,2
4703,DISINT,5
4703,6,2
4703,6,5
4704,DISINT,7
4704,DISINT,2
4704,ACR,7
4704,ACR,2
4704,6,7
4704,6,2
4704,5,7
4704,5,2
4704,REP,7
4704,REP,2
4704,DISINT,7
4704,DISINT,2
4704,ACR,7
4704,ACR,2
4704,6,7
4704,6,2
4710,43,2
4710,43,2
4710,6,2
4710,6,2
4710,6,2
4710,6,2
4710,6,2
4710,6,2
4710,43,2
4711,4,2
4711,6,2
4717,5,2
4718,t_SNARE,2
4718,6,2
4718,t_SNARE,2
4718,6,2
4718,t_SNARE,2
4718,6,2
4718,SynN,2
4718,t_SNARE,2
4718,6,2
4718,SynN,2
4720,18,2
4720,18,1
4721,TAFH,2
4721,TAFH,2
4721,TAFH,2
4722,6,2
4722,6,2
4722,6,2
4722,6,2
4722,6,2
4722,6,2
4722,6,2
4722,6,2
4722,6,2
4722,6,2
4722,6,2
4725,94,1
4726,5,2
4726,PBPE,2
4726,6,2
4726,5,2
4726,PBPE,2
4726,6,2
4726,PBPE,2
4726,6,2
4727,C2,2
4727,C2,2
4727,C2,2
4727,6,2
4727,C2,2
4727,C2,2
4727,4,2
4727,C2,2
4727,6,2
4727,C2,2
4727,C2,2
4727,4,2
4727,C2,2
4727,C2,2
4727,4,2
4727,C2,2
4727,6,2
4727,C2,2
4727,C2,2
4727,C2,2
4727,6,2
4727,C2,2
4727,C2,2
4727,4,2
4727,C2,2
4727,C2,2
4734,6,2
4734,6,2
4734,6,2
4734,6,2
4734,6,2
4734,6,2
4734,6,2
4734,6,2
4734,6,2
4734,6,2
4734,6,2
4735,6,2
4735,6,2
4735,6,2
4735,6,2
4735,6,2
4735,6,2
4735,6,2
4737,28,2
4737,28,2
4737,28,2
4737,28,2
4737,28,2
4737,28,2
4737,28,2
4737,28,2
4738,4,2
4738,4,2
4740,Sec7,2
4751,5,2
4751,REP,2
4751,DISINT,2
4751,ACR,2
4751,6,2
4751,5,2
4751,REP,2
4751,DISINT,2
4751,ACR,2
4751,32,2
4751,6,2
4751,5,2
4751,REP,2
4751,DISINT,2
4751,ACR,2
4751,32,2
4751,6,2
4751,5,2
4751,REP,2
4751,DISINT,2
4751,ACR,2
4751,32,2
4751,6,2
4751,5,2
4751,REP,2
4751,DISINT,2
4751,ACR,2
4751,32,2
4751,6,2
4752,5,2
4752,REP,2
4752,DISINT,2
4752,ACR,2
4752,6,2
4761,84,2
4761,84,1
4761,84,2
4761,84,1
4761,84,2
4761,84,1
4761,84,2
4761,84,1
4761,84,2
4761,84,1
4761,84,2
4761,84,1
4761,84,2
4761,84,1
4761,84,2
4761,84,1
4761,84,2
4761,84,1
4761,84,2
4761,84,1
4761,84,2
4761,84,1
