,embedding,node_id
262,"[ 0.          2.15212607  2.66907549  2.9952724   0.6261481   2.04626346
  0.          0.          0.51406527  0.          0.          2.80779982
  0.          0.          4.6939621   0.52223253  1.39089942  0.          0.
  1.12876594  0.31663612  2.92105317  0.          0.          3.30735493
  1.18606007  2.3848989   0.          2.82473874  3.42283177  2.25357294
  0.38848513]",1080
263,"[ 0.          2.12137222  2.97935462  3.46876168  0.80861104  1.96021295
  0.15426825  0.          0.85033858  0.          0.          2.85698724
  0.          0.          4.92605162  0.50890207  1.72948563  0.          0.
  1.3414005   0.03813461  3.31980991  0.          0.          3.76372862
  1.28901148  1.87183237  0.          3.18826652  3.01811314  2.21497154
  0.12977411]",1081
264,"[ 0.          2.11411309  2.64823127  3.00581312  0.5528627   2.01205826
  0.          0.          0.03877055  0.          0.          3.2555902   0.
  0.          4.44173717  0.10758963  1.69098496  0.          0.
  1.19147968  0.06415225  2.56668019  0.          0.          3.23563743
  1.16109347  2.43606067  0.          2.78838634  3.5678122   2.33536601
  0.5878861 ]",1082
265,"[ 0.          1.63837421  2.68490243  2.68939757  0.448989    1.86617446
  0.          0.          0.76928568  0.          0.          2.91997957
  0.          0.          4.80416632  0.42034337  1.53689003  0.          0.
  0.64670342  0.13552251  2.72582126  0.          0.          3.35225081
  0.78422886  1.88683009  0.          3.30670357  2.20230174  2.16440153
  0.38901377]",125
266,"[ 0.          2.0340507   2.82957435  3.17919064  0.60179651  2.11656809
  0.          0.          0.56142485  0.          0.          3.32080984
  0.          0.          5.10346508  0.13045001  2.20499635  0.          0.
  1.04082227  0.17170449  3.31688571  0.          0.          3.62027335
  0.81974578  1.98918307  0.          3.22274852  3.07950902  2.77052021
  0.36250246]",305
267,"[ 0.          1.92200768  2.83678436  3.13764119  0.59274948  1.69172692
  0.16576439  0.          0.73285973  0.          0.          2.87571859
  0.          0.          4.69679928  0.20391065  2.0674088   0.          0.
  0.97785878  0.11561128  3.38696551  0.          0.          3.48773408
  0.98880512  1.75359333  0.          2.9493587   2.86656284  2.47902846
  0.47523439]",1227
268,"[ 0.          1.98955595  2.7736218   3.08980131  0.51006341  1.79349744
  0.          0.          0.8686583   0.          0.          2.84178615
  0.          0.          4.56938362  0.31543139  1.56585717  0.          0.
  0.88549548  0.19116981  2.66460943  0.          0.          3.13816714
  0.86029959  1.87725329  0.          3.18917131  2.56898832  1.93942416
  0.37084126]",1228
269,"[ 0.          1.39875591  2.25497794  2.65068126  0.58519399  1.18605852
  0.26504338  0.          0.47839466  0.          0.          2.3885932   0.
  0.          3.54433513  0.01389176  1.57994723  0.          0.
  1.05974591  0.15126187  2.39398861  0.          0.          2.74761295
  0.83611768  1.08113825  0.          2.66627502  1.9997381   1.9970336
  0.42098594]",126
270,"[ 0.          1.71529293  2.27907634  2.41395521  0.63375503  1.69800079
  0.          0.          0.37592587  0.          0.          2.68296814
  0.          0.          3.9587636   0.          1.7356025   0.          0.
  0.86032063  0.          2.34826064  0.          0.          2.83485031
  0.95646662  1.55618036  0.          2.77801228  2.20896101  2.01963782
  0.26846522]",127
271,"[ 0.          1.21025217  2.11591792  3.25196838  0.03509894  2.32622075
  0.65840912  0.21517947  1.33563423  0.          0.          2.85204601
  0.          0.71842003  4.06271601  0.75136381  1.52947509  0.          0.
  1.11441648  0.17473847  1.80857027  0.          0.          2.94268799
  0.62070942  1.98383951  0.          2.26531911  2.74576783  1.38092339
  0.63562697]",643
272,"[ 0.          1.26923001  1.97381246  2.63811517  0.00458741  2.16488814
  0.18496445  0.17730363  1.08193684  0.          0.          2.41192675
  0.          0.43372121  3.96419406  0.53769815  1.54498374  0.          0.
  0.89855188  0.2588169   2.0241735   0.          0.          2.52610922
  0.5710153   1.95933998  0.          2.36800337  3.12891746  1.34592295
  1.06666768]",644
273,"[ 0.          1.40862572  1.9586854   3.28637767  0.12187907  2.62107372
  0.12000913  0.05264564  1.22896194  0.          0.          2.7013905   0.
  0.52608943  4.69056988  0.46111387  1.75112092  0.          0.
  1.18342209  0.23013113  1.75459707  0.          0.          2.94934344
  0.88069808  2.2362051   0.          2.55835676  3.2921176   1.06466901
  1.02740097]",189
274,"[ 0.          1.22716796  1.70950961  2.96992302  0.          2.15052509
  0.41855547  0.16356502  1.25252759  0.          0.          2.35881329
  0.          0.75069749  3.70799184  0.31440273  1.65164113  0.          0.
  1.0877949   0.49779367  1.62093639  0.          0.          2.66988516
  0.47193089  1.87469804  0.          2.10146022  2.85356903  1.51875854
  0.79742444]",645
275,"[ 0.          1.78459525  1.73291731  2.87395215  0.18861404  2.23281646
  0.05750874  0.          1.32435     0.          0.          2.57841444
  0.          0.07618843  4.60140753  0.57577795  1.73014677  0.          0.
  1.14995587  0.43883425  2.2385273   0.          0.          3.31762147
  1.18236661  2.00108933  0.          2.53457594  3.27744746  1.66077268
  0.74717987]",930
276,"[ 0.          0.60568929  3.21919107  3.68134189  0.          1.64277029
  0.41445121  0.          0.          1.05764794  0.          3.65679526
  0.          0.          3.04281902  0.45972744  1.43191016  0.          0.
  2.43104649  0.28288275  0.9995836   0.          0.          2.87766051
  0.5163331   2.68831182  0.          1.87799561  3.87331152  2.70913076
  1.06984937]",131
277,"[ 0.          0.60574812  3.68136358  3.83101964  0.          1.53218412
  0.2805441   0.          0.          1.20049596  0.          3.77645922
  0.          0.          3.4023807   0.4076331   1.30979502  0.          0.
  2.58793712  0.64793783  1.3924191   0.          0.          2.99821138
  0.68318862  2.80838537  0.03052823  2.52143145  3.9086082   3.01270223
  1.28732562]",222
278,"[ 0.          0.61139059  3.16850805  3.50300288  0.          2.43204546
  0.55685031  0.          0.35651401  0.          0.          2.95956731
  0.          0.          4.13911819  0.15602782  1.61664581  0.          0.
  2.01121879  0.85453522  1.24110734  0.          0.          2.67746711
  0.0318118   2.23642278  0.          2.15052247  3.14216042  2.43856263
  0.27841368]",136
279,"[ 0.          0.33209816  3.22731256  3.17573929  0.          2.18136168
  0.40480593  0.          0.17833206  0.01023755  0.          2.45378971
  0.          0.          3.56904483  0.          1.71332014  0.          0.
  1.82200038  0.92485017  1.18879378  0.          0.          2.24700594
  0.05322366  1.92188585  0.          1.83573782  2.69303203  1.96133852
  0.0603996 ]",138
280,"[ 0.          0.21096404  3.4333086   3.72085834  0.          2.76665401
  0.36550704  0.          0.34876326  0.05313577  0.          3.03702593
  0.          0.          4.28645849  0.03618125  1.59602261  0.          0.
  1.94319427  1.13820171  1.09490097  0.          0.          2.7896626
  0.29566726  2.65369296  0.          1.71490026  3.25923967  2.83206534
  0.50233328]",140
281,"[ 0.00461083  0.96601731  3.607548    3.1856842   0.          1.74103165
  0.35376611  0.          0.46333504  0.          0.          2.97157574
  0.          0.06964204  4.60932446  0.09256627  2.09197545  0.          0.
  1.76021314  0.58105201  2.30182958  0.          0.          2.71025276
  0.          1.44673395  0.22576499  2.91348767  2.77377582  2.2049396
  0.05119648]",154
282,"[ 0.26431084  0.56162858  4.20761299  3.9369173   0.          1.74925053
  0.46484086  0.          0.77335179  0.          0.          3.0519619   0.
  0.12869558  4.62874937  0.          2.17031741  0.          0.
  2.24986529  0.72919476  2.67811203  0.          0.19181767  3.23305607
  0.          1.35465741  0.00974491  2.88731456  2.73944592  2.56505609
  0.2046812 ]",198
283,"[ 0.20218417  0.22735554  2.80526447  2.92134666  0.          2.2752459
  0.8152824   0.          0.51217848  0.          0.          3.00235868
  0.          0.          3.58278418  0.          1.56682777  0.          0.
  1.59542632  0.          1.24353909  0.          0.03999744  2.53515625
  0.          1.48090589  0.06924701  1.67318153  2.71819043  2.08708405
  0.42412674]",497
284,"[ 0.          0.53143293  2.81061387  3.17194104  0.          1.95804679
  0.65783823  0.          0.69054747  0.          0.          2.48637795
  0.          0.          3.97046804  0.09179898  1.85830307  0.          0.
  1.51904047  0.447781    1.59033298  0.          0.          2.34777474
  0.          2.08267236  0.          2.17134786  2.92900681  2.17860603
  0.28119633]",810
285,"[ 0.05887887  0.76380378  2.86219501  2.89389682  0.          2.05106044
  0.27009934  0.          0.48788118  0.          0.          2.8703649   0.
  0.          3.58892059  0.03816845  1.63094509  0.          0.
  1.59910405  0.64939123  1.78266442  0.          0.          2.34123945
  0.          2.18723083  0.          2.05891538  3.09656191  1.92944145
  0.330762  ]",941
286,"[ 0.          0.53181762  3.12831426  2.87958908  0.          1.93337929
  0.08507438  0.          0.52404404  0.16734557  0.          2.72741652
  0.          0.          3.67739964  0.28037626  1.67022538  0.          0.
  1.42118657  0.51271999  1.9921453   0.          0.11263391  2.46678686
  0.          2.07162237  0.          2.24030375  3.36423516  2.15431857
  0.27111509]",191
287,"[ 0.          1.03025663  2.74082184  3.0294683   0.          1.88154602
  0.29001033  0.          0.43186611  0.          0.          2.67274427
  0.          0.          3.72028255  0.05028949  1.68567717  0.          0.
  1.53014815  0.70161325  2.06860328  0.          0.          2.28785539
  0.21003148  2.02360463  0.          2.31222653  2.99060631  1.87863791
  0.20792662]",942
288,"[ 0.          1.08442068  2.49334168  2.90186262  0.          1.65745759
  0.24474695  0.          0.24444799  0.0383646   0.          2.66377258
  0.          0.          3.45816112  0.03648264  1.79188907  0.          0.
  1.27002585  0.6244269   1.70948708  0.          0.          2.17458725
  0.28822452  2.25224447  0.          2.07487154  3.16351104  1.92567015
  0.48537219]",790
289,"[ 0.          0.70979947  2.72825623  2.70092988  0.          1.96706045
  0.02599392  0.          0.53705001  0.          0.          2.49506283
  0.          0.          3.52588344  0.16419598  1.74923289  0.          0.
  1.23226023  0.53383321  1.72853804  0.          0.          2.01562238
  0.          1.98087442  0.          2.11163855  3.08702135  1.99902081
  0.25218886]",943
290,"[ 0.037183    0.6383484   2.84863782  2.87538052  0.          1.79301298
  0.22637454  0.          0.65464878  0.          0.          2.6863296   0.
  0.          3.55915403  0.19327605  1.69771266  0.          0.
  1.29091847  0.52442098  1.91623712  0.          0.          2.18710876
  0.          2.02489781  0.          2.15741253  2.86220789  1.91577601
  0.15215151]",944
291,"[ 0.          0.21244779  2.71444178  3.00278711  0.          1.92657411
  0.          0.          0.00455016  0.62464857  0.          2.75779891
  0.          0.          3.13290644  0.3009108   1.65951264  0.          0.
  2.05193663  1.20168543  0.52941412  0.          0.          2.27034569
  0.03666065  2.10487199  0.          2.03036928  3.14252305  2.08516836
  0.60764796]",390
292,"[ 0.          0.13623345  3.02808332  2.84244061  0.          2.07184482
  0.04677257  0.          0.          0.32429564  0.          2.69531274
  0.          0.          3.69252872  0.1391077   1.44246948  0.          0.
  1.6670078   0.84615618  0.90914488  0.          0.          2.20501852
  0.33168229  2.38612628  0.          1.80303764  2.93417859  2.32303452
  0.77399141]",605
293,"[ 0.          0.48656043  2.3685894   2.31459165  0.          1.96310115
  0.14150573  0.          0.          0.          0.          2.55032706
  0.          0.          3.62215686  0.          0.88626599  0.          0.
  1.66920173  0.91269499  0.94684482  0.          0.          2.53033948
  0.17793584  1.77725816  0.          1.30184722  2.2318604   2.02399135
  0.58315378]",367
294,"[ 0.          0.40321556  3.03275108  3.49558187  0.          1.89992547
  0.16936968  0.          0.          0.50400048  0.          3.27261758
  0.          0.          3.75570703  0.          2.12933326  0.          0.
  2.21657753  0.93071395  1.15127552  0.          0.          2.62538075
  0.3293643   2.68214941  0.00865043  1.77048492  3.59097123  2.34896946
  1.35863292]",1221
295,"[ 0.          1.66125774  2.48943901  3.31856132  0.98665792  2.1464622
  0.079752    0.          0.          0.          0.          4.26458836
  0.          0.          4.18215322  0.          1.35700285  0.          0.
  2.26986265  0.64864451  2.25980377  0.          0.          4.06029415
  0.74582875  1.91242242  0.          2.29304099  3.57534432  2.56147909
  1.5489043 ]",147
296,"[ 0.          1.58425343  2.37601566  3.31741428  0.99259329  2.35710764
  0.          0.          0.          0.          0.          4.20550632
  0.          0.          4.61623001  0.          1.50212407  0.          0.
  2.44550538  0.96354169  2.14172626  0.          0.          4.39157438
  0.50170738  1.96526492  0.          2.54888129  3.76862121  2.25303245
  1.4645772 ]",702
297,"[ 0.          1.70146346  2.41317701  3.18282819  1.17713726  2.11241865
  0.          0.          0.          0.          0.          4.17001486
  0.          0.          4.34465075  0.          1.52119839  0.          0.
  2.71832228  0.90640932  2.67520261  0.          0.          4.25101948
  0.88543868  1.94898188  0.          2.50427818  4.21835375  2.38872266
  1.92179418]",703
298,"[ 0.          1.73460793  2.84634995  3.59216356  1.11224401  2.74299073
  0.          0.          0.          0.          0.          4.89274693
  0.          0.          5.03829384  0.          1.46979487  0.          0.
  3.10689688  1.17944789  2.44711399  0.          0.          5.02673769
  0.87176257  2.57088423  0.          2.84952879  4.69174004  2.74393487
  1.86914885]",401
299,"[ 0.          1.63054371  2.36820555  3.22867823  1.35020244  2.28698564
  0.          0.          0.          0.          0.          4.28889513
  0.          0.          3.94860864  0.          1.53893006  0.          0.
  2.9156518   1.0653379   2.45955729  0.          0.          4.17295551
  0.87808967  2.00448895  0.          2.63956714  4.30632401  2.28979516
  2.0229795 ]",704
300,"[ 0.          1.6268748   2.37881136  3.19607854  1.1211201   2.11702371
  0.0081452   0.          0.          0.          0.          4.18316698
  0.          0.          3.94468427  0.          1.1478076   0.          0.
  2.50991535  0.80064005  2.54521561  0.          0.          4.33075047
  0.53945363  1.67699742  0.          2.29909015  3.89476633  2.32149434
  1.53848052]",709
301,"[ 0.          1.76870692  2.76423311  3.50667191  0.25929016  2.13607764
  0.05504686  0.          0.25759524  0.          0.          2.76200294
  0.          0.          4.76109219  0.12406779  1.61264229  0.          0.
  1.84644639  0.03122276  1.5283736   0.          0.          2.87849236
  0.57773721  2.37980652  0.          2.44663024  2.81028485  1.21004033
  0.25754064]",157
302,"[ 0.          1.65317535  3.21831489  3.66697574  0.          2.17050052
  0.          0.1728835   0.07735879  0.          0.          4.00845623
  0.          0.          4.97735977  0.32027254  1.18082559  0.          0.
  1.64871216  0.          1.87182641  0.          0.          3.3557446   0.
  2.35325456  0.          2.5327096   3.29675841  2.36210728  1.40998805]",165
303,"[ 0.          1.55832338  2.77913213  3.56005049  0.          2.1836164
  0.17650232  0.01624895  0.          0.          0.          3.9199574   0.
  0.          4.3412528   0.0623035   1.41213763  0.          0.          1.768188
  0.          1.62774348  0.          0.          2.97185922  0.
  2.27188206  0.          1.66556859  2.94106889  1.72537684  1.10414195]",166
304,"[ 0.          1.26886356  2.93371654  3.65699148  0.          1.8674016   0.
  0.          0.04898586  0.          0.          3.45176816  0.          0.
  4.02658844  0.          1.55990446  0.          0.          1.61248362
  0.          1.36610198  0.          0.          2.79909801  0.
  2.22174335  0.          1.90363908  2.81794548  1.59480357  1.56552935]",167
305,"[ 0.          0.99332505  2.97885275  2.9149828   0.          1.93092525
  0.          0.16905287  0.02052084  0.          0.          3.09047532
  0.          0.          4.12712288  0.          1.25997603  0.          0.
  1.5185225   0.          1.43054712  0.          0.          2.58049035
  0.          2.19367266  0.04688238  1.9245187   2.53986239  1.78863502
  1.24167895]",424
306,"[ 0.          1.76582396  2.98733521  3.4855895   0.03694369  2.0116508
  0.01746757  0.          0.          0.          0.          3.86816645
  0.          0.          4.62495184  0.          1.11271656  0.          0.
  1.57558513  0.03697388  1.90827715  0.          0.          3.25264382
  0.1036806   2.33509207  0.          2.18604827  2.97779608  2.10470653
  1.37644911]",425
307,"[ 0.          0.73233759  2.14678812  2.63770914  0.          1.70198834
  0.02479883  0.          0.10025665  0.01445245  0.          2.66738391
  0.          0.          3.80023432  0.22312102  0.84700269  0.          0.
  2.11961794  0.93346858  1.55828357  0.          0.          3.78921247
  0.48143968  2.48328614  0.          1.88700271  3.61367726  1.80624068
  0.82442063]",180
308,"[ 0.          1.86679947  2.07523465  2.20360398  0.10279511  2.61764073
  0.21359834  0.32865915  0.29598343  0.          0.          3.45453835
  0.          0.2662423   3.67630148  0.          1.37035024  0.          0.
  1.19612563  0.75903684  2.89751887  0.          0.          2.5038147
  0.50174159  0.94156468  0.          2.61988282  3.01763654  2.0819366
  0.97340155]",1089
309,"[ 0.          1.81841373  1.71051896  2.28889441  0.          2.39436293
  0.16422991  0.00544852  0.          0.          0.          3.52975392
  0.          0.05480944  2.98802638  0.          1.01418078  0.          0.
  1.12297642  0.55078024  1.88085449  0.          0.          2.56942487
  0.28630897  0.88244385  0.          1.80774152  3.0075078   1.70458174
  0.96185029]",985
310,"[ 0.0381877   1.84533083  2.29002023  2.49881458  0.12209211  2.64215565
  0.          0.63705546  0.          0.          0.          3.96127534
  0.          0.31616959  3.19241667  0.          1.33403313  0.          0.
  1.23548639  0.66635031  2.47217083  0.          0.          2.55229878
  0.06467427  0.7487281   0.          2.36494446  3.04889703  1.93097746
  1.25769734]",681
311,"[ 0.          0.60619074  2.46105123  2.67273116  0.          1.66596162
  0.          0.          0.09221536  0.040701    0.          2.99080992
  0.          0.          3.37830567  0.28376999  0.94400579  0.          0.
  2.01145434  0.60847014  1.60452449  0.          0.          3.42663169
  0.1786609   2.312958    0.          1.73705041  3.54782724  1.81583226
  0.82585305]",184
312,"[ 0.          0.50164706  2.25134373  2.64708686  0.          1.29956853
  0.          0.          0.05599042  0.17106472  0.          2.2373848   0.
  0.          3.63773179  0.19611484  0.56204146  0.          0.
  2.14867163  0.95743048  1.42523396  0.          0.          3.6218853
  0.42381221  2.29059291  0.          2.11759472  3.31918764  1.98757982
  1.03885722]",186
313,"[ 0.10075944  0.45784181  2.37448931  2.59138179  0.          1.21592963
  0.          0.          0.17131224  0.          0.          2.63722801
  0.          0.          3.12953043  0.06167544  0.51475954  0.          0.
  1.96246529  0.72924739  1.32189703  0.          0.          3.27744293
  0.01180262  1.98159587  0.          1.74385512  3.24189162  1.64300215
  1.17844176]",545
314,"[ 0.          0.86769289  2.17960882  2.90184045  0.          1.67077136
  0.          0.          0.26950267  0.          0.          2.57178617
  0.          0.          3.62780499  0.          1.24775863  0.          0.
  2.32258081  0.63383836  1.13966727  0.          0.          3.69297528
  0.28337744  2.29393411  0.          1.85389233  3.63395476  2.07753158
  1.28349209]",880
315,"[ 0.          1.37159193  2.75498176  3.81752253  0.47531784  2.44484043
  0.01558686  0.40719914  1.08118892  0.          0.          3.47733021
  0.          0.68606979  5.3037529   0.73005992  1.43269551  0.          0.
  1.32362771  0.30648598  2.62084842  0.          0.          3.43330383
  1.59786296  2.26636958  0.          3.56058764  3.48025727  1.55912673
  1.44013298]",187
316,"[ 0.          1.47154307  2.12977052  3.13269186  0.15616952  2.46233439
  0.38939583  0.19031951  1.41490293  0.          0.          2.99782968
  0.          0.89603168  4.55571556  0.39412811  1.9299854   0.          0.
  1.13461721  0.55811864  2.2782166   0.          0.          2.79262471
  1.17333615  2.14739871  0.          2.87809181  3.13511205  1.50445807
  1.35438335]",188
317,"[ 0.          1.21283901  2.37858391  3.35246754  0.40204757  2.34551215
  0.15850078  0.28616971  1.27671146  0.          0.          3.37550068
  0.          0.81559396  5.20920134  0.312298    1.58618999  0.          0.
  1.37475836  0.62147719  2.36951065  0.          0.          3.44899154
  0.95062566  1.81872463  0.          3.28976727  2.91010356  1.5337075
  1.26209486]",415
318,"[ 0.          1.07415509  2.62491775  3.66922641  0.28146401  2.50254393
  0.12848267  0.24409916  0.83591616  0.          0.          3.29941344
  0.          1.01498318  5.41771078  0.49574181  1.21545041  0.          0.
  1.49262714  0.39973858  2.53119445  0.          0.          3.62793565
  1.38103127  2.375067    0.          3.23919654  3.32810402  1.71929801
  1.31470084]",961
319,"[ 0.          1.31075382  2.56224585  3.62903857  0.45842788  2.34298539
  0.          0.46306223  0.90185869  0.          0.          3.44056773
  0.          1.0460093   4.91456366  0.43886724  1.54579413  0.          0.
  1.491485    0.48142886  2.50295305  0.          0.          3.24667478
  1.63938212  2.19147587  0.          3.33089542  3.29528165  1.60937917
  1.45791876]",853
320,"[ 0.          1.08419526  2.60932684  3.56110716  0.12557158  1.92175984
  0.          0.          0.          0.          0.          3.48697829
  0.          0.90668076  4.65727997  0.02445339  1.11220503  0.          0.
  1.68903172  0.59884113  2.30537629  0.          0.          3.52313876
  1.65496373  2.4487741   0.          3.28533506  3.25833845  2.31471682
  1.28583491]",772
321,"[ 0.          1.55921924  2.22222519  3.23001337  0.56122124  2.24346638
  0.          0.40001372  1.02037942  0.          0.          3.42200637
  0.          0.40905845  5.11950207  0.39696291  1.57974088  0.          0.
  1.3936336   0.50327963  2.45286012  0.          0.          3.27313638
  1.52072334  1.98420882  0.          3.46876597  2.98539567  1.68831873
  1.45159972]",838
322,"[ 0.16946986  1.28353226  2.32669711  2.88616705  0.          2.43562341
  0.17273211  0.34793037  1.48695195  0.          0.          2.87427092
  0.          0.83167911  4.30845165  0.31341425  1.60177827  0.          0.
  0.75266802  0.47007224  1.82615447  0.          0.          2.59533715
  0.53085679  2.02913427  0.          2.492625    2.93949461  1.35673273
  1.07058883]",1002
323,"[  0.00000000e+00   1.60145485e+00   2.38678288e+00   2.85983038e+00
   8.03980827e-02   2.16899085e+00   0.00000000e+00   0.00000000e+00
   3.38273868e-03   0.00000000e+00   0.00000000e+00   2.95606709e+00
   0.00000000e+00   0.00000000e+00   4.39766598e+00   0.00000000e+00
   1.89378107e+00   0.00000000e+00   0.00000000e+00   1.90496755e+00
   4.60355431e-01   2.13486385e+00   0.00000000e+00   0.00000000e+00
   3.29359293e+00   7.62523532e-01   2.64162564e+00   0.00000000e+00
   1.90735531e+00   3.21299171e+00   1.81012535e+00   1.90583193e+00]",868
324,"[ 0.          1.82170463  2.65035295  3.26254463  0.12946126  2.50797987
  0.          0.          0.37734112  0.          0.          3.51414323
  0.          0.11762141  5.08878565  0.          1.64119422  0.          0.
  2.32044768  0.65300465  2.46221089  0.          0.          3.90054321
  1.05794787  3.40332723  0.          2.20623612  4.05161619  2.31245518
  1.02959085]",364
325,"[ 0.13615248  0.7990067   2.3796773   2.64763618  0.          1.45531213
  0.809304    0.          0.14515755  0.          0.          2.24454522
  0.          0.          2.79682755  0.          1.29852378  0.          0.
  1.17597926  0.61920482  1.18514156  0.          0.40434206  1.35310054
  0.09209572  1.13620794  0.          1.36737728  2.33825231  1.48955083
  0.71577895]",563
326,"[ 0.31075022  0.93675458  2.93172169  3.06802917  0.          1.41378713
  1.30376339  0.          0.18933827  0.          0.          2.84184432
  0.          0.          3.54765558  0.          1.57448411  0.          0.
  1.16238296  0.31097022  1.41060996  0.          0.19555554  1.9379487
  0.15955508  1.798352    0.          1.42067862  2.72368526  1.67014313
  1.26944876]",1099
327,"[ 0.21341035  0.85770863  2.55578995  3.04434061  0.          1.37689137
  1.22344673  0.          0.05974843  0.          0.          2.46518183
  0.          0.          2.58346868  0.          1.63327265  0.          0.
  1.17583323  0.44095153  1.22153091  0.          0.06511517  1.29423046
  0.49466434  1.32397461  0.          1.28157628  2.3388257   1.2762965
  0.68975449]",1100
328,"[ 0.49185526  0.6763643   2.76338267  3.0916965   0.          1.11835206
  1.52540672  0.          0.20542975  0.          0.          2.56291366
  0.          0.          2.69340539  0.          1.37474632  0.          0.
  1.34583437  0.64433306  0.97551209  0.          0.07584956  1.26049006
  0.14185886  1.31972301  0.          1.35050213  2.09688401  1.29794145
  0.8537991 ]",1101
329,"[ 0.01255955  1.15348017  2.35326147  2.99439096  0.          1.37882328
  1.38151789  0.          0.          0.          0.          2.56448174
  0.          0.          3.00517273  0.          1.60779107  0.          0.
  1.12680531  0.09878825  1.41312182  0.          0.60393447  1.6668371
  0.60564739  1.63720512  0.          1.04404569  2.54468894  1.38007808
  1.16997278]",1102
330,"[ 0.          0.92217219  2.05260539  2.91455054  0.          1.77213061
  0.50659811  0.43944508  0.79002345  0.          0.          3.06674361
  0.          0.27897823  3.69586349  0.          1.8852042   0.          0.
  0.85638994  0.09154358  1.15401506  0.          0.          2.37261748
  0.          0.72340298  0.          2.44422984  1.72420192  1.59224021
  0.64819515]",208
331,"[ 0.          1.44367027  2.01281881  2.57756662  0.17580181  1.84321678
  0.          0.          0.22361714  0.          0.          3.02945161
  0.          0.57216913  3.58761406  0.13566329  1.09453964  0.          0.
  1.87378275  0.31134742  1.97104836  0.          0.          3.21506739
  1.09132886  3.00796199  0.          1.8553865   4.00244045  1.54859293
  1.40345883]",210
332,"[ 0.          1.78178823  1.45472991  2.70000505  0.          2.26045489
  0.          0.          0.          0.          0.          3.08166242
  0.          0.10759054  3.63059211  0.          1.64005268  0.          0.
  1.7472744   0.          1.29093075  0.          0.          3.0314095
  0.97532022  3.06082678  0.          1.70598114  4.35612535  2.04018712
  1.54782093]",211
333,"[ 0.          1.38780284  1.43310368  2.21193385  0.          2.49333286
  0.04440461  0.          0.00686292  0.          0.          2.77426863
  0.          0.1015801   3.63252974  0.08595154  0.96746045  0.          0.
  1.5370574   0.36657217  1.82245529  0.          0.          3.49279618
  0.89451855  2.69957018  0.          1.63782191  3.53128743  1.8896184
  0.83913672]",212
334,"[ 0.          1.48845613  0.97859728  2.03296852  0.          2.32993722
  0.          0.          0.          0.13225327  0.          2.60303521
  0.          0.          3.15365028  0.1556794   1.20728588  0.          0.
  1.44326091  0.28306827  1.43827772  0.          0.          2.97974944
  0.89875299  2.77357435  0.          1.30463171  3.8259387   1.68975234
  1.22299039]",213
335,"[ 0.          1.33859885  1.43951738  2.22734213  0.13500968  2.22734356
  0.          0.          0.          0.          0.          2.5559566   0.
  0.          3.34711862  0.07286759  1.00508296  0.          0.          1.5698477
  0.16508558  1.613837    0.          0.          3.15965343  0.77144659
  2.40142322  0.          1.51672375  3.6260922   1.61832714  1.04924226]",316
336,"[  0.00000000e+00   1.42283487e+00   1.13958788e+00   2.27729273e+00
   7.59137347e-02   1.90022969e+00   5.33131994e-02   0.00000000e+00
   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.37959671e+00
   0.00000000e+00   3.42794389e-01   3.21052122e+00   8.21087286e-02
   8.84528577e-01   0.00000000e+00   0.00000000e+00   1.22205365e+00
   1.24241225e-03   1.34504712e+00   0.00000000e+00   0.00000000e+00
   2.98747301e+00   1.24584258e+00   2.68953514e+00   0.00000000e+00
   1.50381827e+00   3.26495624e+00   1.72692037e+00   1.09196401e+00]",317
337,"[ 0.          1.64915419  1.80358064  2.99216866  0.          2.84293151
  0.          0.          0.004415    0.          0.          3.76669836
  0.          0.08153003  4.0172224   0.          1.71921504  0.          0.
  2.00945449  0.08294294  1.81423867  0.          0.          3.34413338
  0.69489425  3.24358439  0.          1.70363748  4.3360281   2.0050149
  1.73314023]",602
338,"[ 0.39722097  0.55486059  2.80752492  2.40470815  1.20000327  2.10582161
  0.          0.4972713   0.97524488  0.          0.          3.48976946
  0.          0.          3.94209909  0.83045679  0.7124722   0.          0.
  1.59362328  0.          2.722996    0.          0.          3.58983564
  0.12769082  1.03417563  0.          2.92561626  2.21588135  2.77882338
  1.14714873]",216
339,"[ 0.          0.99082428  2.80990338  2.54750824  0.41672483  2.28341007
  0.          0.00480193  0.2554028   0.          0.          3.59765625
  0.          0.          4.15053558  0.74327004  0.51312065  0.          0.
  1.73001635  0.06559879  1.85147822  0.          0.          3.88949633
  0.85259211  1.83640623  0.          2.9811883   3.12671566  2.66367459
  1.1970222 ]",217
340,"[ 0.23566848  0.68105978  3.04792881  2.5757463   0.3890343   2.23650789
  0.          0.30660132  0.41677579  0.          0.          3.879848    0.
  0.          4.06394482  0.99714208  0.54767156  0.          0.
  1.44181824  0.          2.07889295  0.          0.          3.48666501
  0.23745972  1.75286686  0.          2.73303127  2.77505493  2.62642956
  0.99649161]",218
341,"[ 0.4683263   0.66678858  2.90531778  2.37472796  0.54415953  1.90455711
  0.          0.48541707  0.58514333  0.          0.          3.17131519
  0.          0.          3.74723887  0.51994109  0.81940067  0.          0.
  1.24100029  0.16449061  2.33235002  0.          0.          2.94287658
  0.17516503  1.09292686  0.          2.86567402  2.02059436  2.51653743
  0.99880034]",974
